seed,drop_frac,n_drop,n_keep,n_hauls,converged,phase,fp_slope,p_value
964,0.25,40,118,7709,TRUE,1992-2001,0.009534312069037702,0.563446221761946
964,0.25,40,118,7709,TRUE,2002-2007,0.10733009534708762,2.3806356981330964e-9
964,0.25,40,118,7709,TRUE,2008-2015,0.039184702675504016,0.02076413789180925
965,0.25,40,118,7711,TRUE,1985-1991,-0.026562811493933445,0.16078572565526633
965,0.25,40,118,7711,TRUE,1992-2001,0.030559080184198614,0.0791980655906332
965,0.25,40,118,7711,TRUE,2002-2007,0.13408150157691487,2.1056116453992005e-12
965,0.25,40,118,7711,TRUE,2008-2015,0.07081877705948394,7.814553950533596e-5
966,0.25,40,118,7814,TRUE,1985-1991,-0.026567242018620832,0.16202007097417953
966,0.25,40,118,7814,TRUE,1992-2001,0.0019497226708269089,0.9100128421377696
966,0.25,40,118,7814,TRUE,2002-2007,0.11795674692457885,3.5428644313775444e-10
966,0.25,40,118,7814,TRUE,2008-2015,0.04449458873204555,0.013430237252304003
967,0.25,40,118,7758,TRUE,1985-1991,-0.044526707494248405,0.015958326456898143
967,0.25,40,118,7758,TRUE,1992-2001,0.010387236411312277,0.5384841509725742
967,0.25,40,118,7758,TRUE,2002-2007,0.1368974104456348,1.7592325598639243e-13
967,0.25,40,118,7758,TRUE,2008-2015,0.059751148371331955,5.781325436677366e-4
968,0.25,40,118,7860,TRUE,1985-1991,-0.018518586651691777,0.30980607363295837
968,0.25,40,118,7860,TRUE,1992-2001,0.01066837579545496,0.5196870072616306
968,0.25,40,118,7860,TRUE,2002-2007,0.12742451053603052,2.294159591893672e-12
968,0.25,40,118,7860,TRUE,2008-2015,0.05351841531575603,0.0017300859569204985
969,0.25,40,118,7854,TRUE,1985-1991,-0.020241015806970502,0.2770875341797798
969,0.25,40,118,7854,TRUE,1992-2001,0.006015995331540035,0.7239915013542664
969,0.25,40,118,7854,TRUE,2002-2007,0.123717218744278,2.5155535192128053e-11
969,0.25,40,118,7854,TRUE,2008-2015,0.06036185669766743,5.963640765170313e-4
970,0.25,40,118,7796,TRUE,1985-1991,-0.020868205991778133,0.22698809766424236
970,0.25,40,118,7796,TRUE,1992-2001,0.013575440801987054,0.3823776309175115
970,0.25,40,118,7796,TRUE,2002-2007,0.12270121846709423,7.087900880530162e-13
970,0.25,40,118,7796,TRUE,2008-2015,0.06410618603905993,9.009040491717311e-5
971,0.25,40,118,8026,TRUE,1985-1991,-0.03243124583783838,0.0647079014126428
971,0.25,40,118,8026,TRUE,1992-2001,0.022824343232301633,0.14918973754274775
971,0.25,40,118,8026,TRUE,2002-2007,0.15929259391598258,2.682953445182481e-19
971,0.25,40,118,8026,TRUE,2008-2015,0.07202955657347684,1.2481377906145538e-5
972,0.25,40,118,7964,TRUE,1985-1991,-0.030496469664335266,0.09329877435478993
972,0.25,40,118,7964,TRUE,1992-2001,0.006219923280295317,0.7048259852126931
972,0.25,40,118,7964,TRUE,2002-2007,0.12188426222065142,1.1308418511878074e-11
972,0.25,40,118,7964,TRUE,2008-2015,0.054519117635871264,0.0013158199350607723
973,0.25,40,118,7879,TRUE,1985-1991,-0.01924194265557127,0.2730224619740236
973,0.25,40,118,7879,TRUE,1992-2001,0.016730678730336387,0.2960859804194542
973,0.25,40,118,7879,TRUE,2002-2007,0.13348635486602628,2.5639156530120403e-14
973,0.25,40,118,7879,TRUE,2008-2015,0.05232715047270519,0.0016807165036884198
974,0.25,40,118,7736,TRUE,1985-1991,-0.01537811395055519,0.39190942082935276
974,0.25,40,118,7736,TRUE,1992-2001,0.022213300975991862,0.17597624881089607
974,0.25,40,118,7736,TRUE,2002-2007,0.11764048176114802,4.7931196279482824e-11
974,0.25,40,118,7736,TRUE,2008-2015,0.05149747567765943,0.002620129927330511
975,0.25,40,118,7841,TRUE,1985-1991,-0.01739219089495857,0.328924993225134
975,0.25,40,118,7841,TRUE,1992-2001,3.9027732587790936e-4,0.9811017688104675
975,0.25,40,118,7841,TRUE,2002-2007,0.09665508002322297,7.573654447772564e-8
975,0.25,40,118,7841,TRUE,2008-2015,0.033551077663041495,0.04771349085341517
976,0.25,40,118,7915,TRUE,1985-1991,-0.014860528601925462,0.4272970294057051
976,0.25,40,118,7915,TRUE,1992-2001,0.005510255744289986,0.7479232213774618
976,0.25,40,118,7915,TRUE,2002-2007,0.10074675733167224,7.630890308828544e-8
976,0.25,40,118,7915,TRUE,2008-2015,0.027639749625971526,0.11925809329615279
977,0.25,40,118,7739,TRUE,1985-1991,-0.022398010708123497,0.20790977192223659
977,0.25,40,118,7739,TRUE,1992-2001,0.012233807330643793,0.4495760803808051
977,0.25,40,118,7739,TRUE,2002-2007,0.11946717982939803,1.4186703927126261e-11
977,0.25,40,118,7739,TRUE,2008-2015,0.049285104103103355,0.0033128744050062676
978,0.25,40,118,7842,TRUE,1985-1991,-0.024294602681880398,0.18345180104314693
978,0.25,40,118,7842,TRUE,1992-2001,0.017168477455833282,0.3048627295076581
978,0.25,40,118,7842,TRUE,2002-2007,0.1296591391347804,1.198489451848523e-12
978,0.25,40,118,7842,TRUE,2008-2015,0.05631533822378783,9.629493119254812e-4
979,0.25,40,118,7706,TRUE,1985-1991,-0.014975174002679325,0.3998940912325305
979,0.25,40,118,7706,TRUE,1992-2001,0.01638037336800352,0.31852928667696706
979,0.25,40,118,7706,TRUE,2002-2007,0.1211147870968763,1.3453512456503295e-11
979,0.25,40,118,7706,TRUE,2008-2015,0.06554171029984826,1.0901079019066231e-4
980,0.25,40,118,7791,TRUE,1985-1991,-0.025697875143034135,0.16979097308422078
980,0.25,40,118,7791,TRUE,1992-2001,0.020559315986408484,0.23069044823684876
980,0.25,40,118,7791,TRUE,2002-2007,0.12121388483492622,7.723766176216362e-11
980,0.25,40,118,7791,TRUE,2008-2015,0.050936084188750286,0.004537809631210316
981,0.25,40,118,7915,TRUE,1985-1991,-0.03377818606433582,0.04816028712320035
981,0.25,40,118,7915,TRUE,1992-2001,0.011642401450652866,0.4530535787166842
981,0.25,40,118,7915,TRUE,2002-2007,0.1506802040081206,2.8916819751387313e-18
981,0.25,40,118,7915,TRUE,2008-2015,0.07325557968038224,4.732726866110654e-6
982,0.25,40,118,7812,TRUE,1985-1991,-0.011552067034441855,0.5085791896471961
982,0.25,40,118,7812,TRUE,1992-2001,0.019400777056499667,0.22163459607012273
982,0.25,40,118,7812,TRUE,2002-2007,0.12519958840603795,5.033527081915977e-13
982,0.25,40,118,7812,TRUE,2008-2015,0.05686053963408556,5.204338072211749e-4
983,0.25,40,118,8011,TRUE,1985-1991,-0.014234923102958456,0.40175515541621953
983,0.25,40,118,8011,TRUE,1992-2001,0.027625488526144493,0.0716803151499466
983,0.25,40,118,8011,TRUE,2002-2007,0.12279375248640922,4.87179412284636e-13
983,0.25,40,118,8011,TRUE,2008-2015,0.05703034857569175,3.541272613313325e-4
984,0.25,40,118,7691,TRUE,1985-1991,-0.0017206187516881828,0.9261321296823852
984,0.25,40,118,7691,TRUE,1992-2001,0.03237853626908371,0.056442846051330854
984,0.25,40,118,7691,TRUE,2002-2007,0.129870307545943,1.7056507905673737e-12
984,0.25,40,118,7691,TRUE,2008-2015,0.06527225439760982,1.8934820445782935e-4
985,0.25,40,118,7791,TRUE,1985-1991,-0.03609315548783945,0.032666744850099426
985,0.25,40,118,7791,TRUE,1992-2001,0.008702766659945745,0.5637612702506041
985,0.25,40,118,7791,TRUE,2002-2007,0.1240647509533683,6.489701650171374e-14
985,0.25,40,118,7791,TRUE,2008-2015,0.04530260236700173,0.003696729910646014
986,0.25,40,118,7791,TRUE,1985-1991,-0.018783366153140777,0.29442536837867567
986,0.25,40,118,7791,TRUE,1992-2001,0.02107457584735716,0.19271859220506257
986,0.25,40,118,7791,TRUE,2002-2007,0.1328219760214129,6.064720568268147e-14
986,0.25,40,118,7791,TRUE,2008-2015,0.05251830995753555,0.0017417618282262585
987,0.25,40,118,7716,TRUE,1985-1991,-0.020105389618360708,0.2806224869277223
987,0.25,40,118,7716,TRUE,1992-2001,0.023283890152413177,0.17328164754495506
987,0.25,40,118,7716,TRUE,2002-2007,0.13532319501614126,3.6636775077523247e-13
987,0.25,40,118,7716,TRUE,2008-2015,0.06465171043873559,2.6132439115815795e-4
988,0.25,40,118,7740,TRUE,1985-1991,-0.02733878301399667,0.1466818413210796
988,0.25,40,118,7740,TRUE,1992-2001,0.015034947273796388,0.3844409827162882
988,0.25,40,118,7740,TRUE,2002-2007,0.1276187477039071,8.817622080212456e-12
988,0.25,40,118,7740,TRUE,2008-2015,0.04943623256741518,0.005365210710568955
989,0.25,40,118,7824,TRUE,1985-1991,-0.024005791255349608,0.17205013067744318
989,0.25,40,118,7824,TRUE,1992-2001,0.0149164926286759,0.35083684462663756
989,0.25,40,118,7824,TRUE,2002-2007,0.1313810618948403,5.4499116242618024e-14
989,0.25,40,118,7824,TRUE,2008-2015,0.05527453027019668,8.186458663631737e-4
990,0.25,40,118,7935,TRUE,1985-1991,-0.03604620332678231,0.041952093136501827
990,0.25,40,118,7935,TRUE,1992-2001,-0.0020674548077380256,0.8977892929701807
990,0.25,40,118,7935,TRUE,2002-2007,0.1275563143055879,4.846456220391985e-13
990,0.25,40,118,7935,TRUE,2008-2015,0.05399384914649681,0.0012377366575451155
991,0.25,40,118,7725,TRUE,1985-1991,-0.015942896207584416,0.3745604207940867
991,0.25,40,118,7725,TRUE,1992-2001,0.025027110469513367,0.13074823077605352
991,0.25,40,118,7725,TRUE,2002-2007,0.11844984213926159,6.993289172365429e-11
991,0.25,40,118,7725,TRUE,2008-2015,0.04835409247484233,0.004560008953332402
992,0.25,40,118,7815,TRUE,1985-1991,-0.042851183125600344,0.01508760754943919
992,0.25,40,118,7815,TRUE,1992-2001,0.011067113209397385,0.484170789248148
992,0.25,40,118,7815,TRUE,2002-2007,0.13389487435692476,1.4610619444367625e-14
992,0.25,40,118,7815,TRUE,2008-2015,0.05703225395863456,5.528864855091141e-4
993,0.25,40,118,7884,TRUE,1985-1991,-0.04084929931884616,0.03092930823058193
993,0.25,40,118,7884,TRUE,1992-2001,0.026788826650536335,0.11690814810735911
993,0.25,40,118,7884,TRUE,2002-2007,0.14115307465120303,4.512806284009442e-14
993,0.25,40,118,7884,TRUE,2008-2015,0.06756299065685398,1.5889926984035812e-4
994,0.25,40,118,7855,TRUE,1985-1991,-0.022494618187572722,0.19865382520345398
994,0.25,40,118,7855,TRUE,1992-2001,0.016290725606440848,0.3087713841024913
994,0.25,40,118,7855,TRUE,2002-2007,0.12268209846031347,3.3856788430756225e-12
994,0.25,40,118,7855,TRUE,2008-2015,0.054020004024720146,0.0011264643285176135
995,0.25,40,118,7888,TRUE,1985-1991,-0.025989173470906523,0.14549249214441484
995,0.25,40,118,7888,TRUE,1992-2001,0.022799903563579863,0.16586979790613304
995,0.25,40,118,7888,TRUE,2002-2007,0.12864964817935423,8.835705167751284e-13
995,0.25,40,118,7888,TRUE,2008-2015,0.05080760993407395,0.0026056197116605343
996,0.25,40,118,7814,TRUE,1985-1991,-0.019046722019151096,0.2926726297502264
996,0.25,40,118,7814,TRUE,1992-2001,0.010130759406541456,0.5372866874053919
996,0.25,40,118,7814,TRUE,2002-2007,0.10747562493795206,2.7047623639844685e-9
996,0.25,40,118,7814,TRUE,2008-2015,0.03846514347477735,0.02396400110482863
997,0.25,40,118,7831,TRUE,1985-1991,-0.025448836693312438,0.16450173692063105
997,0.25,40,118,7831,TRUE,1992-2001,0.014076764534934491,0.402554935698254
997,0.25,40,118,7831,TRUE,2002-2007,0.13127970074720946,1.150687286239182e-12
997,0.25,40,118,7831,TRUE,2008-2015,0.05496407700901834,0.001483657267124837
998,0.25,40,118,7861,TRUE,1985-1991,-0.0365148026128469,0.02713271102931154
998,0.25,40,118,7861,TRUE,1992-2001,0.016782201952495836,0.26159416108588274
998,0.25,40,118,7861,TRUE,2002-2007,0.1317750393138915,1.3226536261506253e-15
998,0.25,40,118,7861,TRUE,2008-2015,0.05694571069341453,2.3791184883322373e-4
999,0.25,40,118,7719,TRUE,1985-1991,-0.019081512592599777,0.2551168534266286
999,0.25,40,118,7719,TRUE,1992-2001,0.027521646745216927,0.06989881560477945
999,0.25,40,118,7719,TRUE,2002-2007,0.1371071706895942,2.1128159156446408e-16
999,0.25,40,118,7719,TRUE,2008-2015,0.0621004440609108,7.139021964723129e-5
1000,0.25,40,118,7834,TRUE,1985-1991,-0.03651263726002558,0.03915676995753075
1000,0.25,40,118,7834,TRUE,1992-2001,0.00578100972950632,0.7209763084843663
1000,0.25,40,118,7834,TRUE,2002-2007,0.10625277390188567,1.7174921627038825e-9
1000,0.25,40,118,7834,TRUE,2008-2015,0.0438314881067829,0.008538742595202228
1001,0.25,40,118,7851,TRUE,1985-1991,-0.018898483449570347,0.2941897768762524
1001,0.25,40,118,7851,TRUE,1992-2001,0.00571059993507551,0.7241462449732821
1001,0.25,40,118,7851,TRUE,2002-2007,0.1091202369935998,7.642577221901216e-10
1001,0.25,40,118,7851,TRUE,2008-2015,0.04023336069969388,0.01577540965304738
1002,0.25,40,118,7732,TRUE,1985-1991,-0.03455725131941593,0.058535815347670814
1002,0.25,40,118,7732,TRUE,1992-2001,0.006518920424728306,0.6986277905580414
1002,0.25,40,118,7732,TRUE,2002-2007,0.12476166725227231,7.1698692359949e-12
1002,0.25,40,118,7732,TRUE,2008-2015,0.05276035995581926,0.002326668760007567
1003,0.25,40,118,7738,TRUE,1985-1991,-0.014680746401536207,0.4137166193287413
1003,0.25,40,118,7738,TRUE,1992-2001,0.008215886523741724,0.6160420285344965
1003,0.25,40,118,7738,TRUE,2002-2007,0.10798835644881113,1.4756737178709704e-9
1003,0.25,40,118,7738,TRUE,2008-2015,0.04066338625436046,0.016185955933560023
1004,0.25,40,118,7935,TRUE,1985-1991,-0.038491332244853786,0.03690371182540149
1004,0.25,40,118,7935,TRUE,1992-2001,0.006080179397499656,0.7223020609118587
1004,0.25,40,118,7935,TRUE,2002-2007,0.12263038047461955,4.2784235135880056e-11
1004,0.25,40,118,7935,TRUE,2008-2015,0.052435204349070265,0.0029506224446014307
1005,0.25,40,118,7789,TRUE,1985-1991,-0.0299631046188978,0.09150644035262041
1005,0.25,40,118,7789,TRUE,1992-2001,0.01277683466992243,0.4298920374563515
1005,0.25,40,118,7789,TRUE,2002-2007,0.11541516011492746,9.525387527866792e-11
1005,0.25,40,118,7789,TRUE,2008-2015,0.04245315558035913,0.01096421165279583
1006,0.25,40,118,7785,TRUE,1985-1991,-0.001112334323401343,0.9525132316758643
1006,0.25,40,118,7785,TRUE,1992-2001,0.025983338491878907,0.12632958599444805
1006,0.25,40,118,7785,TRUE,2002-2007,0.13511880241390903,3.6123738889368876e-13
1006,0.25,40,118,7785,TRUE,2008-2015,0.07003370660531284,6.91950524948009e-5
1007,0.25,40,118,7716,TRUE,1985-1991,-0.03606627951009257,0.0513787204525763
1007,0.25,40,118,7716,TRUE,1992-2001,0.011046333863615074,0.5146666450876309
1007,0.25,40,118,7716,TRUE,2002-2007,0.11678193109488573,2.7298428106638647e-10
1007,0.25,40,118,7716,TRUE,2008-2015,0.055649399015899534,0.0013923132264223458
1008,0.25,40,118,7904,TRUE,1985-1991,-0.044422532177346645,0.01780551156002384
1008,0.25,40,118,7904,TRUE,1992-2001,-0.00986802824282565,0.5685717970767014
1008,0.25,40,118,7904,TRUE,2002-2007,0.1075718778303987,8.770713335098194e-9
1008,0.25,40,118,7904,TRUE,2008-2015,0.028203467787787172,0.11218216463640657
1009,0.25,40,118,7830,TRUE,1985-1991,-0.032073169383580305,0.09224217817546743
1009,0.25,40,118,7830,TRUE,1992-2001,0.007668772687640213,0.6583371260818958
1009,0.25,40,118,7830,TRUE,2002-2007,0.11085184022854276,6.214386825602706e-9
1009,0.25,40,118,7830,TRUE,2008-2015,0.05173142630783838,0.003597292670920973
1010,0.25,40,118,7825,TRUE,1985-1991,-0.021980857106940546,0.21660473245760417
1010,0.25,40,118,7825,TRUE,1992-2001,0.008712378609387863,0.5910814355375904
1010,0.25,40,118,7825,TRUE,2002-2007,0.11265859897890719,2.775726822752397e-10
1010,0.25,40,118,7825,TRUE,2008-2015,0.053015115790761555,0.0014521749069181225
1011,0.25,40,118,7893,TRUE,1985-1991,-0.004612825740705881,0.7965521463497891
1011,0.25,40,118,7893,TRUE,1992-2001,0.029152257471082278,0.07276363332420382
1011,0.25,40,118,7893,TRUE,2002-2007,0.1294296515739522,3.598109468815053e-13
1011,0.25,40,118,7893,TRUE,2008-2015,0.06629500364677712,8.452817228931082e-5
1012,0.25,40,118,7770,TRUE,1985-1991,-0.0042819515075111295,0.8113984228588204
1012,0.25,40,118,7770,TRUE,1992-2001,0.01983083537396671,0.2208618118502008
1012,0.25,40,118,7770,TRUE,2002-2007,0.12014846074826172,1.333365076000858e-11
1012,0.25,40,118,7770,TRUE,2008-2015,0.05157126001999439,0.0022250641162898017
1013,0.25,40,118,7857,TRUE,1985-1991,-0.010555933983855894,0.5677905866465347
1013,0.25,40,118,7857,TRUE,1992-2001,0.019829541970887272,0.24525524866323556
1013,0.25,40,118,7857,TRUE,2002-2007,0.11146416134715607,1.8579169865520274e-9
1013,0.25,40,118,7857,TRUE,2008-2015,0.04899593055547632,0.005615356986301835
1014,0.25,40,118,7884,TRUE,1985-1991,-0.03501476451066649,0.048814138096467105
1014,0.25,40,118,7884,TRUE,1992-2001,0.011459019595302454,0.4786611907701736
1014,0.25,40,118,7884,TRUE,2002-2007,0.12489974454308508,1.750907223974934e-12
1014,0.25,40,118,7884,TRUE,2008-2015,0.0446887418338499,0.007405337443369869
1015,0.25,40,118,7898,TRUE,1985-1991,-0.022509084928620873,0.21148450488439074
1015,0.25,40,118,7898,TRUE,1992-2001,0.01812801893220415,0.2683345463338733
1015,0.25,40,118,7898,TRUE,2002-2007,0.12025638992457323,4.1630873837759706e-11
1015,0.25,40,118,7898,TRUE,2008-2015,0.058064656752323904,5.780336550715596e-4
1016,0.25,40,118,7845,TRUE,1985-1991,-0.029240106506532842,0.11173692141248284
1016,0.25,40,118,7845,TRUE,1992-2001,0.008679531928071037,0.6037751363242536
1016,0.25,40,118,7845,TRUE,2002-2007,0.11731231365347221,1.1666063194831395e-10
1016,0.25,40,118,7845,TRUE,2008-2015,0.04811351247106195,0.005709985583378593
1017,0.25,40,118,7856,TRUE,1985-1991,-0.016418240528148623,0.3400998896627749
1017,0.25,40,118,7856,TRUE,1992-2001,0.024623147575113406,0.11460725679982482
1017,0.25,40,118,7856,TRUE,2002-2007,0.13291358468017178,8.827391167832136e-15
1017,0.25,40,118,7856,TRUE,2008-2015,0.05696264936481213,3.96476300017037e-4
1018,0.25,40,118,7982,TRUE,1985-1991,-0.02805450297761868,0.11989962450438783
1018,0.25,40,118,7982,TRUE,1992-2001,0.015152518343657283,0.36397366341397563
1018,0.25,40,118,7982,TRUE,2002-2007,0.11608123219110776,1.6607679638334879e-10
1018,0.25,40,118,7982,TRUE,2008-2015,0.04434812519112283,0.009716107381119502
1019,0.25,40,118,7907,TRUE,1985-1991,-0.018222575048440274,0.2746700333759464
1019,0.25,40,118,7907,TRUE,1992-2001,0.02882540989759259,0.056521203024670494
1019,0.25,40,118,7907,TRUE,2002-2007,0.13818916445666443,1.7693533766849376e-16
1019,0.25,40,118,7907,TRUE,2008-2015,0.06177475507972052,1.1118586176224904e-4
1020,0.25,40,118,7808,TRUE,1985-1991,-0.02408079909214656,0.18549366540812584
1020,0.25,40,118,7808,TRUE,1992-2001,-0.0022786937156997443,0.8901242996968155
1020,0.25,40,118,7808,TRUE,2002-2007,0.10687669524029378,2.624939618280962e-9
1020,0.25,40,118,7808,TRUE,2008-2015,0.036046317896432166,0.03356080382202068
1021,0.25,40,118,7884,TRUE,1985-1991,-0.03785982732746017,0.03949060262152928
1021,0.25,40,118,7884,TRUE,1992-2001,0.006918258674855994,0.6789330315801003
1021,0.25,40,118,7884,TRUE,2002-2007,0.11067324030388924,1.1668700291915764e-9
1021,0.25,40,118,7884,TRUE,2008-2015,0.04526369129076342,0.0086328125299633
1022,0.25,40,118,7815,TRUE,1985-1991,-0.026276573134964225,0.11788412198464705
1022,0.25,40,118,7815,TRUE,1992-2001,0.00892636800140028,0.5597619148778783
1022,0.25,40,118,7815,TRUE,2002-2007,0.11376564403892642,1.4546383725327783e-11
1022,0.25,40,118,7815,TRUE,2008-2015,0.05113413580529822,0.0011952356092835288
1023,0.25,40,118,7929,TRUE,1985-1991,-0.03595938548997458,0.03525361315958459
1023,0.25,40,118,7929,TRUE,1992-2001,0.009110400368590739,0.5621572956973637
1023,0.25,40,118,7929,TRUE,2002-2007,0.11523253359231175,2.147003255021192e-11
1023,0.25,40,118,7929,TRUE,2008-2015,0.040050285802937784,0.013074704927587699
1024,0.25,40,118,7794,TRUE,1985-1991,-0.017174320760408757,0.35223893153654956
1024,0.25,40,118,7794,TRUE,1992-2001,0.009528584365399106,0.5656541999514136
1024,0.25,40,118,7794,TRUE,2002-2007,0.12355644365891172,2.0918594325933547e-11
1024,0.25,40,118,7794,TRUE,2008-2015,0.05823792180732888,8.156580083634929e-4
1025,0.25,40,118,7864,TRUE,1985-1991,-0.01351887659032423,0.48716811292577467
1025,0.25,40,118,7864,TRUE,1992-2001,0.013126332417449548,0.45814920107773716
1025,0.25,40,118,7864,TRUE,2002-2007,0.1352587274362061,2.0636465449241443e-12
1025,0.25,40,118,7864,TRUE,2008-2015,0.0653511694967321,4.2004398702387446e-4
1026,0.25,40,118,7914,TRUE,1985-1991,-0.0349593170259405,0.04568468392088853
1026,0.25,40,118,7914,TRUE,1992-2001,0.005047559469237482,0.7530180386214698
1026,0.25,40,118,7914,TRUE,2002-2007,0.11014881308095574,3.626189448614054e-10
1026,0.25,40,118,7914,TRUE,2008-2015,0.050895421658978104,0.00215077469100407
1027,0.25,40,118,7805,TRUE,1985-1991,-0.02569917409385938,0.14018954920446486
1027,0.25,40,118,7805,TRUE,1992-2001,0.005166423658248296,0.7432317932490902
1027,0.25,40,118,7805,TRUE,2002-2007,0.11584842030934006,1.5002817954934995e-11
1027,0.25,40,118,7805,TRUE,2008-2015,0.04709067689537881,0.003714355535090564
1028,0.25,40,118,7857,TRUE,1985-1991,-0.025924296420136415,0.14193816022068007
1028,0.25,40,118,7857,TRUE,1992-2001,0.025860501996733735,0.10951584713814323
1028,0.25,40,118,7857,TRUE,2002-2007,0.13721021634947503,1.0662149487261427e-14
1028,0.25,40,118,7857,TRUE,2008-2015,0.060938061025734055,2.84255838001738e-4
