row_id,stat_rec,year,hat,pearson_resid,cooks_approx,flag_cooks_extreme,flag_hat,flag_any
8675,47E8,2010,0.0023305218504463625,-0.6962545990115203,1.4188156619530023e-4,FALSE,TRUE,TRUE
7605,41E8,2006,0.0027320822276650715,0.6403416857018145,1.408003171932743e-4,FALSE,TRUE,TRUE
5199,43F1,2000,0.0024214275899400606,-0.678005523131241,1.3981499088463204e-4,FALSE,TRUE,TRUE
309,36F7,1985,0.003425529441457128,0.566727872169912,1.384737159474286e-4,FALSE,TRUE,TRUE
48,41E7,1985,0.0030451202981721156,-0.5881043658213304,1.3245619259231404e-4,FALSE,TRUE,TRUE
489,45F0,1986,0.004087593703268597,0.5039526002805913,1.3083225602527736e-4,FALSE,TRUE,TRUE
536,37F0,1986,0.00275839457618641,-0.5937514969740938,1.2222922552735724e-4,FALSE,TRUE,TRUE
6961,46F2,2004,0.0027441487198417527,0.59431656261202,1.2182604294602711e-4,FALSE,TRUE,TRUE
8152,44F2,2008,0.0023828001371854796,-0.6379849963524564,1.2181217673695144e-4,FALSE,TRUE,TRUE
1573,42F4,1988,0.002951923843914545,-0.5659768620858537,1.1889957885275149e-4,FALSE,TRUE,TRUE
6170,45E6,2002,0.0023513701280473364,0.6314927811138791,1.1776400561491524e-4,FALSE,TRUE,TRUE
7277,42E8,2005,0.002690908763484906,0.5880685338526286,1.1695137010655856e-4,FALSE,TRUE,TRUE
9816,37F8,2013,0.0022939712238353666,0.6137844660939141,1.0852369485314661e-4,FALSE,TRUE,TRUE
9131,47E8,2011,0.0024157172193550324,0.5936805513592004,1.0694550994379228e-4,FALSE,TRUE,TRUE
5401,46E7,2000,0.0027278961030119207,-0.5560722252470605,1.0601636352199882e-4,FALSE,TRUE,TRUE
5060,47E7,1999,0.002617915565689963,-0.567513991563989,1.0594870893442871e-4,FALSE,TRUE,TRUE
1489,42E9,1988,0.0026744553011245407,0.5609336486497846,1.0575342865267927e-4,FALSE,TRUE,TRUE
1569,43F2,1988,0.00560323350645299,0.3809789580404416,1.0280904073469071e-4,FALSE,TRUE,TRUE
7175,48E7,2005,0.0042622419047019106,0.4345066526660346,1.0144975827256375e-4,FALSE,TRUE,TRUE
1500,45F0,1988,0.002319217824899484,-0.5852606883989171,9.976243651257657e-5,FALSE,TRUE,TRUE
3925,45E6,1996,0.0028711998398172566,-0.5231719869179823,9.880066716903257e-5,FALSE,TRUE,TRUE
199,37F0,1985,0.00291064835116337,-0.517806951608372,9.812221630673912e-5,FALSE,TRUE,TRUE
1243,42E9,1988,0.0026744553011245407,-0.5266324056296174,9.32151772595006e-5,FALSE,TRUE,TRUE
8175,48E7,2008,0.004138890371621409,-0.4223241826442582,9.304398259760534e-5,FALSE,TRUE,TRUE
9784,47E7,2013,0.002574035371755241,0.5293104454797108,9.061166563456346e-5,FALSE,TRUE,TRUE
1397,37F1,1988,0.003160713096430408,0.4762421947255479,9.017798755399693e-5,FALSE,TRUE,TRUE
9467,46E8,2012,0.0044414897703176385,-0.3961217819915677,8.789467185359328e-5,FALSE,TRUE,TRUE
12,43F2,1985,0.005136510334548078,-0.3622997024642132,8.515048929938848e-5,FALSE,TRUE,TRUE
8188,46E7,2008,0.00492404726744651,0.36645101485172205,8.347407622176568e-5,FALSE,TRUE,TRUE
204,39E8,1985,0.003305412880307253,-0.4467333001209572,8.300575074699245e-5,FALSE,TRUE,TRUE
2580,49E8,1991,0.0033177642447653043,-0.43837531102097643,8.022953480770652e-5,FALSE,TRUE,TRUE
7663,46E7,2007,0.0032806628662790647,-0.42587389516762203,7.486656159608071e-5,FALSE,TRUE,TRUE
5527,46E7,2001,0.002839292397236457,-0.45570269182624473,7.412300305837505e-5,FALSE,TRUE,TRUE
8802,48E7,2010,0.0029606696104539686,0.44262797170684,7.293787215622036e-5,FALSE,TRUE,TRUE
5774,47E7,2001,0.0023889710458525966,-0.4919007928827959,7.260281517306225e-5,FALSE,TRUE,TRUE
4766,45E6,1998,0.0027871572709753647,0.45494425319218024,7.251237490766055e-5,FALSE,TRUE,TRUE
8166,42E9,2008,0.002310454765012031,-0.49031306121762985,6.975310832528797e-5,FALSE,TRUE,TRUE
6691,46F2,2004,0.0027441487198417527,0.44685728167390215,6.887191354429434e-5,FALSE,TRUE,TRUE
9921,40F1,2014,0.0023936378669152532,-0.4755725285771333,6.799603030105681e-5,FALSE,TRUE,TRUE
6995,47E7,2005,0.003982497879222184,0.3663735444345083,6.735655059904712e-5,FALSE,TRUE,TRUE
71,47E7,1985,0.002534802908546348,-0.456518612579161,6.637059090323429e-5,FALSE,TRUE,TRUE
9291,47E8,2012,0.002560844204374564,0.4481813428157711,6.462906779931448e-5,FALSE,TRUE,TRUE
7867,47E8,2007,0.003553131996225768,0.37893577138972867,6.423093891885549e-5,FALSE,TRUE,TRUE
4911,45E6,1999,0.0038014156857202,-0.3641104880361299,6.347897601520201e-5,FALSE,TRUE,TRUE
7447,41E9,2006,0.004143551456775786,-0.336755184382781,5.9226743002018e-5,FALSE,TRUE,TRUE
1229,41E9,1988,0.003205625340237357,-0.37523313232691147,5.6782430255174106e-5,FALSE,TRUE,TRUE
1280,48F1,1988,0.004622750891848437,-0.3116025089817331,5.6628750061184834e-5,FALSE,TRUE,TRUE
7141,41F1,2005,0.002668090633623407,-0.4059715431522591,5.526145907002288e-5,FALSE,TRUE,TRUE
8673,47E7,2010,0.002831539330000475,-0.39310302645851675,5.500577887252386e-5,FALSE,TRUE,TRUE
6658,47E7,2004,0.003251713175210043,-0.36250775456421613,5.376329162746458e-5,FALSE,TRUE,TRUE
33,37F0,1985,0.00291064835116337,0.3757656226888983,5.167323928245341e-5,FALSE,TRUE,TRUE
5769,46E7,2001,0.002839292397236457,-0.37724250163932227,5.079617966908991e-5,FALSE,TRUE,TRUE
7613,42E8,2006,0.0030268671407570075,0.3648082797444992,5.0660075808011947e-5,FALSE,TRUE,TRUE
355,36F7,1985,0.003425529441457128,-0.34030018309031856,4.9927815865297906e-5,FALSE,TRUE,TRUE
6864,45E6,2004,0.002473551301413338,0.39994842976184874,4.970385665536366e-5,FALSE,TRUE,TRUE
1071,44E7,1987,0.002496712073508745,0.3947901849733136,4.8885774108069547e-5,FALSE,TRUE,TRUE
8813,47E8,2010,0.0023305218504463625,0.4085221023160134,4.884509251810553e-5,FALSE,TRUE,TRUE
96,49F2,1985,0.0023724672410302327,-0.40405903971139095,4.8647781449844473e-5,FALSE,TRUE,TRUE
8511,47E8,2009,0.0027171375758836083,-0.3711025446234736,4.7029763401389365e-5,FALSE,TRUE,TRUE
113,45F0,1985,0.004084438635182654,0.29960276865194013,4.620500234986865e-5,FALSE,TRUE,TRUE
5972,46E7,2002,0.0028729713844921406,-0.3569658188847553,4.602497920333001e-5,FALSE,TRUE,TRUE
