stat_rec,year,mean_ln_B_obs_ry,n_hauls_ry,B_lag_neighbour,n_neighbours_used
47E7,1985,11.128132090111126,2,12.78756988786203,3
47E8,1985,12.892477285414557,2,12.649892036509588,4
47E9,1985,12.641659413662259,2,12.668063775528964,4
47F0,1985,12.892593369212685,3,12.18303376503756,4
47F1,1985,11.449555592757413,3,12.563731759704872,4
47F2,1985,12.604847325964286,2,12.326279542030182,4
47F3,1985,13.431805800741419,2,12.160223905640438,4
48E7,1985,11.844142188802794,2,12.052533130700555,3
48E8,1985,12.631725960706774,2,12.410438520541776,4
48E9,1985,12.507393266665991,2,12.901720114211363,4
48F0,1985,13.206697163067526,3,12.740274634772465,4
48F1,1985,12.505018183371682,3,12.331992755594285,4
48F2,1985,11.99709766257019,2,12.436105558408315,4
48F3,1985,11.951390762986936,2,12.231303047257473,4
49E8,1985,12.397741341283764,1,12.63100018884192,4
49E9,1985,13.126797919408894,1,12.46568116989834,4
49F0,1985,13.056093719839502,2,13.048013384297455,4
49F1,1985,12.674620603982008,2,13.057398564481817,4
49F2,1985,12.683165961310358,2,12.182795929724808,4
49F3,1985,10.813142764407925,2,12.557570371397878,4
50E8,1985,12.863980523447909,1,12.913196318421448,4
50E9,1985,11.901496351804107,2,13.461229225159093,4
50F0,1985,13.183937850731393,2,12.973580811647759,4
50F1,1985,13.985316393405723,2,12.951594858010052,4
50F2,1985,13.246322687939104,1,12.920911028513432,4
50F3,1985,12.349402073355115,2,12.35209777490998,4
51E8,1985,12.683346973549744,1,13.096773565960472,4
51E9,1985,14.670200607048175,1,12.600060157585865,4
51F0,1985,12.9514167815417,2,13.114283274742846,4
51F1,1985,12.701498289387704,1,13.196607677915338,4
51F2,1985,12.665759685982533,2,13.070634861021912,4
31F1,1986,NA,0,10.978701241681135,3
31F2,1986,11.936782305931768,1,10.877736406760228,2
32F1,1986,11.484766372972604,1,9.35421548920949,2
32F2,1986,NA,0,10.721532762933043,4
32F3,1986,10.27070644054785,1,9.978106272749436,3
33F1,1986,9.514555046139032,1,10.29664643813484,4
33F2,1986,9.193875932279951,1,10.553867092931103,3
33F3,1986,11.060912566298445,2,10.84264525023648,4
33F4,1986,9.67953031966991,3,11.482502714960912,4
34F1,1986,9.42180978093097,1,10.348700055608631,4
34F2,1986,11.086133666355835,1,10.538511362176317,4
34F3,1986,14.226468308448212,1,10.526385950692001,4
34F4,1986,10.371923544549142,6,11.07207653719706,4
35F0,1986,9.377655326530457,1,11.255874817131923,4
35F1,1986,11.416456183409204,1,9.961469366213647,4
35F2,1986,9.311891427046138,2,10.750672868478539,4
35F3,1986,9.58657402556458,2,11.361700550222142,4
35F4,1986,10.795733495105539,6,10.441067356394436,4
36F0,1986,12.450712373840496,3,10.88312076868687,3
36F1,1986,11.734520930347024,5,11.013199417153706,4
36F2,1986,10.913527598584537,5,10.893347518578421,4
36F3,1986,11.112708970288683,3,10.622389885180342,4
36F4,1986,10.693062885175337,6,11.09048539067774,4
36F5,1986,11.219797853255447,8,10.82953084040709,4
36F6,1986,9.86693205961113,6,11.232428714139449,4
36F7,1986,11.472451542936323,2,10.22226630079936,4
37E9,1986,NA,0,12.190712207995523,4
37F0,1986,11.537186049183129,3,11.239805680165539,3
37F1,1986,9.272101512780583,3,11.412456886439855,4
37F2,1986,11.414268746631839,1,10.677685152590028,4
37F3,1986,11.296395031396912,2,11.238556471997102,4
37F4,1986,11.233701244061294,4,11.27377803745558,4
37F5,1986,11.524427172780598,8,11.407959740760642,4
37F6,1986,10.713038287585425,8,11.04091357372638,4
37F7,1986,11.05810376577633,10,10.352380812092484,4
37F8,1986,9.250991090224552,5,10.461866759210675,4
38E9,1986,12.778347255082931,2,12.023470853126547,3
38F0,1986,11.996603153875535,3,11.782799478325401,4
38F1,1986,10.963851819597428,3,11.00727943256016,4
38F2,1986,11.228716467598078,1,10.979577637062047,4
38F3,1986,11.19354692700659,1,10.944374485152283,4
38F4,1986,11.581227060469473,4,11.645519978593935,4
38F5,1986,12.465301578140403,9,11.869031144175173,4
38F6,1986,11.714191296737459,7,11.259178302729705,4
38F7,1986,9.973042327623634,12,10.261122802630048,4
38F8,1986,9.34386940050641,5,9.032725368010086,4
39E8,1986,11.355322342457683,1,12.24383330173988,4
39E9,1986,12.718487063046421,2,12.110578407885647,4
39F0,1986,11.851812789438117,3,12.172106502375678,4
39F1,1986,11.531696595986446,2,11.269422752871634,4
39F2,1986,10.34664305501233,2,11.326532556722094,4
39F3,1986,9.671159381144669,1,11.12603452953394,4
39F4,1986,11.68953016516745,4,11.399792474767679,4
39F5,1986,12.656279046713163,5,12.096209759636606,4
39F6,1986,11.885331017569353,6,11.19618507187183,4
39F7,1986,8.928326747499995,10,9.166482885585165,4
39F8,1986,7.978541306692161,5,8.768563841521386,4
40E8,1986,11.021667644266309,1,11.974534767781893,4
40E9,1986,12.456831244563858,2,11.930686782600112,4
40F0,1986,12.44163919659431,2,12.28499555044419,4
40F1,1986,11.915383347438658,1,12.779441981079339,4
40F2,1986,12.874557782159185,1,11.20095309822042,4
40F3,1986,11.274417970949388,2,11.369766163188569,4
40F4,1986,11.690504410743408,2,11.859393934198378,4
40F5,1986,12.344676277669215,2,11.717263483459654,4
40F6,1986,11.485943196536699,2,10.458702443527839,4
40F7,1986,6.829016890455509,5,10.351375253176261,4
41E7,1986,12.618781854821684,2,11.19503038282821,4
41E8,1986,11.467203629284349,1,11.361460950594534,4
41E9,1986,11.540953226493414,1,12.129693047956167,4
41F0,1986,12.915954820336129,2,12.636636234228732,4
41F1,1986,14.269874349577416,2,12.375225496412238,4
41F2,1986,11.267368019481303,1,12.430431663592996,4
41F3,1986,11.242843078707015,1,11.617640912016515,4
41F4,1986,12.12895132300746,3,11.509929869665761,4
41F5,1986,11.036327279845347,1,11.946064980074782,4
41F6,1986,10.775785588417277,1,11.085500676176064,4
41F7,1986,10.215445480251077,2,9.9426661378241,4
42E7,1986,12.02680918096545,2,11.848087030245807,4
42E8,1986,10.264441076796727,2,12.053679216992649,4
42E9,1986,11.678782497640327,1,11.789094834307523,4
42F0,1986,12.294078164249784,2,12.955548686254565,4
42F1,1986,13.402195798392862,2,12.628270109572414,4
42F2,1986,11.33445144392837,2,12.187245658366146,4
42F3,1986,11.79982633462791,2,11.32304443122601,4
42F4,1986,12.070044709367279,2,11.702803739428445,4
42F5,1986,12.534846731205175,2,11.539192678911755,4
42F6,1986,11.604286748071132,2,11.424857131697367,4
42F7,1986,10.561575324352482,2,10.907230096934294,4
43E8,1986,13.041921560080466,2,11.996831066757492,4
43E9,1986,13.056906869690168,3,12.860221177733122,4
43F0,1986,13.825261628648938,1,12.610287115223704,4
43F1,1986,12.614676480534087,2,12.780834931940422,4
43F2,1986,12.27959248096251,2,11.580427541304879,4
43F3,1986,10.644838492901378,3,11.095519698417755,4
43F4,1986,10.347590568873235,3,11.449378809833734,4
43F5,1986,11.446111978363264,3,11.714775216486824,4
43F6,1986,11.827220882814535,2,11.295452171522294,4
43F7,1986,9.98196727660043,1,11.052132108872307,4
44E6,1986,11.176556704484842,2,12.414305570315385,3
44E7,1986,12.202280573128332,2,12.17022214742935,4
44E8,1986,12.46369574741474,3,12.613231975780787,4
44E9,1986,12.894919024562755,3,13.092071196988599,4
44F0,1986,12.475486946420778,3,12.524664446207593,4
44F1,1986,11.616289819757382,3,12.341457380131438,4
44F2,1986,11.727743747855676,2,10.766028080740929,4
44F3,1986,9.955069409207365,3,11.072410882246952,4
44F4,1986,11.636520058703013,3,11.16988018861249,4
44F5,1986,12.149442683054351,3,11.41441017481363,4
45E6,1986,12.46404344963537,2,12.44457148912667,3
45E7,1986,12.576592688182451,2,12.640173960707003,4
45E8,1986,12.313806745351595,3,13.213887252914466,4
45E9,1986,14.372195224428706,3,12.300475045848843,4
45F0,1986,11.762187311861297,3,12.863411088385378,4
45F1,1986,12.547922345715213,2,11.219779980633705,4
45F2,1986,9.21316061303646,3,11.713606464940884,4
45F3,1986,10.28054122952774,3,10.990854518764689,4
45F4,1986,12.227418093315011,3,11.109975164234509,4
46E6,1986,NA,0,13.440946979745428,3
46E7,1986,13.580565074712714,2,13.43263015156754,3
46E8,1986,13.443065351631969,2,12.960853807229748,4
46E9,1986,12.230987101619728,3,13.65295693834543,4
46F0,1986,12.058039836976818,3,12.152186096671569,4
46F1,1986,12.28748217787968,3,12.419489573231825,4
46F2,1986,12.298218536664907,3,11.688786373760102,4
46F3,1986,12.567769959499918,3,11.522257563166026,4
47E6,1986,NA,0,13.929398744800459,2
47E7,1986,14.278232414888201,2,13.649310690973834,2
47E8,1986,13.718056307234956,2,14.134764027674471,4
47E9,1986,14.738527340344222,2,13.003019113889458,4
47F0,1986,12.328087795325573,3,12.943041506693218,4
47F1,1986,12.77377757357036,2,12.558418992311019,4
47F2,1986,12.686732744624356,3,12.118073498880724,4
47F3,1986,10.823537741847101,2,12.36395788403477,4
48E7,1986,NA,0,13.967230441256365,3
48E8,1986,14.07923100383349,2,13.665743154553311,3
48E9,1986,13.734945251377571,2,13.673193206686395,3
48F0,1986,12.201821275881473,3,13.00319104473283,4
48F1,1986,12.931373251414465,3,12.353423902785725,4
48F2,1986,12.576760143440529,2,12.125920216505659,4
48F3,1986,11.624568688574278,2,11.814119974293195,4
49E8,1986,13.544227905047405,1,13.07034194671855,2
49E9,1986,NA,0,13.089745981710575,4
49F0,1986,13.018357880813712,2,12.291662373772128,3
49F1,1986,11.861336618250537,2,12.480245543675377,4
49F2,1986,11.261006181409531,2,12.19585692569157,4
49F3,1986,12.595175830475617,2,11.67469781684062,4
50E8,1986,NA,0,12.80285546677448,4
50E9,1986,12.061452889603608,2,12.71369792209818,2
50F0,1986,12.811829227184377,2,12.681537564551176,4
50F1,1986,12.710244861063803,2,12.313240011348135,4
50F2,1986,11.750155110599598,2,12.09336862909805,4
50F3,1986,12.063061286779071,2,11.986374827406136,4
51E8,1986,12.99017445543492,1,12.53770471111306,3
51E9,1986,12.615566617011986,2,12.66257399058737,3
51F0,1986,12.936094626723584,2,12.579621955789499,4
51F1,1986,12.829639089358027,2,12.69933272552789,4
51F2,1986,12.339162187139797,2,12.338275086950125,4
31F1,1987,NA,0,11.184809441549195,2
31F2,1987,NA,0,11.243331921727748,1
32F1,1987,11.243331921727748,1,11.092155159949739,2
32F2,1987,NA,0,11.150677640128293,2
32F3,1987,NA,0,11.003745355241495,3
33F1,1987,11.12628696137064,1,10.96691056621918,4
33F2,1987,11.058023358528837,1,11.259970319265308,3
33F3,1987,10.918159896124079,1,11.010009415984074,3
33F4,1987,11.035052811071568,4,10.970002533382575,3
34F1,1987,9.830822884318929,1,11.023001050183222,4
34F2,1987,11.735464100301206,1,10.631113551772675,4
34F3,1987,10.936952078351817,2,11.348766161058107,4
34F4,1987,11.054895625671826,6,11.262354964823269,4
35F0,1987,10.188757112349395,1,11.110322356188998,4
35F1,1987,11.041496026711647,1,10.478274928908643,4
35F2,1987,10.698655885891116,1,11.702143715959451,4
35F3,1987,11.686545022135315,2,11.43784588803252,4
35F4,1987,11.390869947734373,6,11.902974117291215,4
36F0,1987,12.374106680650286,2,10.726986980111619,3
36F1,1987,11.194863833075132,4,11.869255263524837,4
36F2,1987,12.345069714689636,4,12.180093752825378,4
36F3,1987,12.72490564015277,4,12.306865477999652,4
36F4,1987,12.145550181204953,5,12.151737513762132,4
36F5,1987,11.622970589347176,8,11.694287700942429,4
36F6,1987,10.057937718063268,5,11.115468668829816,4
36F7,1987,9.441110919576415,2,11.223756796573268,4
37E9,1987,NA,0,12.335527132444897,4
37F0,1987,10.797339994910331,3,12.394641417713387,3
37F1,1987,11.71634863204778,3,11.829472940880008,4
37F2,1987,14.101949652182498,1,12.02913520046456,4
37F3,1987,13.050296993968708,6,12.531174348486172,4
37F4,1987,12.868203877814208,4,12.369726171345427,4
37F5,1987,11.705459026687286,8,11.9233796132448,4
37F6,1987,11.692334139708388,7,11.537626460102324,4
37F7,1987,12.584959978372128,7,10.242704441112242,4
37F8,1987,10.559795350149285,4,10.023147356472306,4
38E9,1987,13.077192913776873,2,12.39626254190413,3
38F0,1987,13.093468940442097,3,12.172722571726181,4
38F1,1987,11.223738283352072,3,12.246500449586222,4
38F2,1987,11.004825461152118,1,11.888899806155345,4
38F3,1987,10.429638223795207,1,12.265102136918284,4
38F4,1987,12.57759848352076,4,11.620429598171139,4
38F5,1987,11.510009846109424,6,11.875016406509046,4
38F6,1987,11.802149117286614,7,11.231444000179266,4
38F7,1987,9.277577355014877,11,10.432226623837092,4
38F8,1987,8.788941172925801,5,9.101755403774325,4
39E8,1987,11.765786465721256,1,12.876833358103672,4
39E9,1987,12.329532219549037,2,12.88187293085197,4
39F0,1987,13.592619094865452,3,12.665619636322702,4
39F1,1987,13.171358764702891,2,12.153440281108159,4
39F2,1987,11.800273065291604,2,12.294113973189726,4
39F3,1987,12.427687609031553,1,11.47266586385367,4
39F4,1987,11.673866444965714,4,11.977123121448615,4
39F5,1987,11.414858998541524,4,11.850445587600941,4
39F6,1987,12.445854659884374,4,10.751144069886776,4
39F7,1987,8.55285622676383,7,9.463202919394838,4
39F8,1987,8.016792683169307,6,8.682990433553826,4
40E8,1987,13.008715050044483,2,12.794241529065358,4
40E9,1987,13.091893249044297,3,12.433026648903587,4
40F0,1987,12.068118620596785,1,12.968331774155303,4
40F1,1987,11.99713068092351,2,12.169670505514022,4
40F2,1987,12.57258405787234,3,11.997049273336877,4
40F3,1987,11.986885721362157,3,12.331215538247182,4
40F4,1987,11.488347394700627,5,12.04279628825569,4
40F5,1987,11.77205139944425,3,11.673029559176864,4
40F6,1987,11.234711936955133,2,10.825529001216406,4
40F7,1987,8.112586979510796,2,10.341433871679094,4
41E7,1987,12.879910440023057,2,12.267131020617544,4
41E8,1987,13.439375961472823,2,12.410918158736225,4
41E9,1987,12.325740705424044,2,13.172155391038752,4
41F0,1987,13.191684071787952,2,11.900091406537765,4
41F1,1987,10.86662057888407,2,12.305392228555936,4
41F2,1987,12.203907625770237,3,11.805047069858839,4
41F3,1987,12.836243091384205,3,11.965993660404434,4
41F4,1987,12.738381587250638,3,12.23606813216423,4
41F5,1987,12.554199906510174,2,11.805895579573312,4
41F6,1987,10.971622966026208,1,11.500668482372724,4
41F7,1987,10.606544356971202,2,10.055432228948472,4
42E7,1987,11.19112663149955,2,12.391330588547344,4
42E8,1987,11.429306439453317,2,12.353225097015622,4
42E9,1987,12.965668281849936,3,12.280653911414984,4
42F0,1987,12.339885721246159,1,12.874015845123383,4
42F1,1987,11.828846535742045,2,11.505696325038018,4
42F2,1987,10.94474055129474,3,11.667848219859259,4
42F3,1987,10.934799707234706,2,11.660508417078198,4
42F4,1987,12.065482136061913,3,11.882573845371505,4
42F5,1987,11.74152636557215,3,12.021717676058916,4
42F6,1987,11.60721772905439,2,10.905872231097119,4
42F7,1987,9.530301241202498,2,11.322654431203862,4
43E8,1987,11.81672951324018,2,11.926205497999373,4
43E9,1987,13.027682779536416,2,12.845130596559287,4
43F0,1987,13.509864491113596,2,12.47581439774493,4
43F1,1987,11.871538448727103,2,12.400653923952591,4
43F2,1987,11.70383901069005,3,11.167042754526836,4
43F3,1987,10.795567889571933,2,11.415951373527154,4
43F4,1987,12.115587721428524,3,11.82211240908095,4
43F5,1987,11.859970932609185,3,11.773384989059485,4
43F6,1987,11.38003835158762,2,11.755098366628864,4
43F7,1987,11.696817287202238,2,10.781025419703928,4
44E6,1987,12.416648504902744,1,12.906428802379311,3
44E7,1987,10.904132349828838,2,13.143875746347689,4
44E8,1987,12.34370042317892,3,12.306392511326973,4
44E9,1987,13.08826010003343,3,12.884936220745157,4
44F0,1987,12.664150641470039,4,12.845581217379031,4
44F1,1987,12.560065658264675,3,12.110040120759802,4
44F2,1987,11.056324128513564,3,11.171244917214747,4
44F3,1987,10.909579054755339,3,11.320290279466985,4
44F4,1987,12.567428678080766,3,11.881793401303959,4
44F5,1987,11.856387517649646,3,12.2971516608752,4
45E6,1987,13.323204945481228,1,13.678562183128472,3
45E7,1987,14.491949111827868,1,12.942718577542578,4
45E8,1987,13.41644808220544,3,13.806691271601245,4
45E9,1987,13.504211038795253,3,12.887495183808301,4
45F0,1987,12.224134620104426,2,12.881193729805759,4
45F1,1987,12.8481472643285,3,11.61174813844456,4
45F2,1987,9.511495945148923,3,11.693937592649094,4
45F3,1987,10.861840421701679,2,11.085418690212332,4
45F4,1987,12.645619311382324,3,11.403457151025133,4
46E6,1987,NA,0,13.769576587940982,3
46E7,1987,14.127088932654804,2,14.412429836705906,3
46E8,1987,14.88690451260294,3,13.526952523121608,4
46E9,1987,12.821137932889911,3,13.348737832135829,4
46F0,1987,12.50826597462924,3,12.427446463807552,4
46F1,1987,12.151296330260216,3,12.488260107921663,4
46F2,1987,12.009438556052636,3,11.227069290472395,4
46F3,1987,11.274980449562745,3,11.632869322381106,4
47E6,1987,NA,0,13.992762409170858,2
47E7,1987,13.858435885686912,2,13.935112038695541,2
47E8,1987,13.743135144736279,2,13.473534398847335,4
47E9,1987,12.495569802515881,2,13.20705982550766,4
47F0,1987,12.513216971975655,3,12.465576753678356,4
47F1,1987,12.587188636676279,3,12.003557188703267,4
47F2,1987,11.970504436917693,2,11.911472361505064,4
47F3,1987,11.689693874852416,2,11.640611506018748,4
48E7,1987,NA,0,13.315947342746616,3
48E8,1987,12.653227394583602,1,13.64335438171147,3
48E9,1987,13.750749252428797,2,12.473359932663836,3
48F0,1987,12.271282600892027,3,12.547669097593785,4
48F1,1987,11.379211015659502,3,11.868859379136925,4
48F2,1987,11.359568378438926,2,11.394932635233737,4
48F3,1987,11.957392759155631,2,11.408561352014353,4
49E8,1987,13.436178747969334,1,12.370347756559884,2
49E9,1987,NA,0,12.95547381731137,4
49F0,1987,12.547499150311186,2,11.74845514423263,3
49F1,1987,11.257397900540472,2,11.643592811919484,4
49F2,1987,10.272622329202118,2,11.665199921496173,4
49F3,1987,12.31236082556395,2,11.597736076793641,4
50E8,1987,NA,0,12.460271833134776,3
50E9,1987,12.087468118536163,1,11.786926782082109,2
50F0,1987,11.716684931265387,2,12.29569794204965,4
50F1,1987,12.375038752505132,1,11.62039910177662,4
50F2,1987,11.731472581441345,2,11.890540712951527,4
50F3,1987,12.429456637375466,2,11.7003752172327,4
51E8,1987,NA,0,12.039140832760369,3
51E9,1987,11.857168632898828,1,12.130126932691137,2
51F0,1987,12.172785746846113,2,11.859340669139915,4
51F1,1987,11.776040993859276,2,12.187388640835007,4
51F2,1987,12.485045132723393,2,12.078002241295305,4
31F1,1988,NA,0,12.121805667420709,4
31F2,1988,12.561855498304292,1,12.297116278519509,2
32F1,1988,12.013275554160359,2,11.675289307760302,3
32F2,1988,12.580957002878659,1,11.896302452842457,3
32F3,1988,NA,0,12.08869600738159,4
33F1,1988,11.331134614339527,2,11.08543941732055,4
33F2,1988,11.113776306062721,2,11.95350505580094,4
33F3,1988,13.076475489826361,2,11.269455027183469,3
33F4,1988,11.583575230758612,2,11.94089474841925,3
34F1,1988,10.389252692899909,2,10.779522691757492,4
34F2,1988,10.825453116159217,2,10.37064282359637,4
34F3,1988,11.111013544729072,2,11.77252872065763,4
34F4,1988,11.635195210702317,2,11.607390921478732,4
35F0,1988,9.281453810197855,1,11.489645372092395,4
35F1,1988,11.680049226333374,2,9.988058251317517,4
35F2,1988,8.868528750693779,1,11.471914247129781,4
35F3,1988,11.552991065942628,2,10.89482777408227,4
35F4,1988,12.181983844484616,2,11.558832995844961,4
36F0,1988,12.476281817657775,3,10.810403615498844,3
36F1,1988,11.412997751478525,4,12.05401513949829,4
36F2,1988,11.829163580083907,2,11.06626533169726,4
36F3,1988,11.41778495642161,1,11.50845379222377,4
36F4,1988,11.629360750313289,2,12.15614591462263,4
36F5,1988,12.001740465264142,2,11.942856649604995,4
36F6,1988,11.343552443028386,4,11.78413191463154,4
36F7,1988,11.677271545222098,4,11.512811709312523,4
37E9,1988,NA,0,12.32726300825714,4
37F0,1988,11.736759284820153,3,12.544636997145822,3
37F1,1988,12.230565933918104,3,11.701828240600399,4
37F2,1988,12.565749868195125,1,11.4604371539426,4
37F3,1988,11.022299772555257,2,12.58298828060174,4
37F4,1988,13.023074392320154,2,11.747133566281816,4
37F5,1988,11.775439012758145,2,12.211299465341433,4
37F6,1988,11.682076635281781,4,11.696298013631125,4
37F7,1988,11.679148731808912,4,11.748798449147518,4
37F8,1988,11.346469027131013,2,11.841156213335813,4
38E9,1988,12.168947690689043,2,12.534843114462278,3
38F0,1988,12.927063239861589,3,11.657557433922372,4
38F1,1988,11.091806057907796,3,12.17503102952739,4
38F2,1988,10.759719329213132,1,11.883450137506832,4
38F3,1988,13.325343905470069,1,11.620557626726532,4
38F4,1988,12.561434729500574,4,12.639685818840208,4
38F5,1988,12.138306368499652,4,12.092212111842056,4
38F6,1988,11.987051866929061,4,11.969462992477238,4
38F7,1988,12.289376588955184,4,11.952452483883897,4
38F8,1988,11.718827987357056,1,11.813767208450576,4
39E8,1988,12.099657099606382,2,12.317809893176173,4
39E9,1988,12.577809003918862,3,12.160279050488256,4
39F0,1988,11.6327167022725,2,13.014155136340754,4
39F1,1988,12.78277561511673,3,11.559789501772919,4
39F2,1988,10.55090071845434,1,12.044527871949235,4
39F3,1988,12.138776675637164,1,12.149091921319163,4
39F4,1988,12.072018609070955,4,11.914064265202231,4
39F5,1988,12.044922838180444,4,11.849430656133261,4
39F6,1988,11.768092377172337,4,11.866307893775819,4
39F7,1988,12.424781349440561,4,11.499145497406575,4
39F8,1988,11.194441868275547,2,11.794414270244008,4
40E8,1988,11.784688168711693,2,12.169015493079028,4
40E9,1988,12.739794709385098,3,12.55509478710714,4
40F0,1988,13.768972686465835,1,12.484056181742467,4
40F1,1988,12.963734528457037,2,12.730648443356817,4
40F2,1988,12.496839867829916,1,12.400253724406799,4
40F3,1988,12.648104452281288,1,12.525923397035612,4
40F4,1988,10.911122817490744,4,12.089858629592877,4
40F5,1988,11.419305269790105,4,11.339448085795746,4
40F6,1988,11.008475520553208,4,11.279542740989273,4
40F7,1988,10.74467115522323,4,11.58122956001285,4
41E7,1988,11.925987852586168,1,11.715941151137848,4
41E8,1988,11.910622310738463,3,11.678361102587852,4
41E9,1988,12.088909289332172,3,12.291406632395782,4
41F0,1988,12.59997878685523,3,12.64716930827078,4
41F1,1988,11.874005604014789,2,13.21129376573331,4
41F2,1988,13.438275198434527,1,12.506720649696732,4
41F3,1988,14.556954227184628,1,12.195259123761105,4
41F4,1988,12.22000618722916,4,12.01827768913852,4
41F5,1988,11.393271166958588,4,11.625735206921078,4
41F6,1988,11.186102161771421,4,11.217015697627527,4
41F7,1988,11.705559208286209,4,10.86699591439199,4
42E7,1988,12.254595025379865,1,12.219535121715085,4
42E8,1988,10.913859099721375,2,12.55202982063425,4
42E9,1988,11.915230722604338,2,11.951539494401914,4
42F0,1988,12.856789653270324,2,13.064513796772868,4
42F1,1988,13.843186549186441,1,12.194511114278596,4
42F2,1988,11.09908289975759,2,12.202981201924576,4
42F3,1988,10.47465065709944,2,11.97385230500906,4
42F4,1988,11.211762544920122,5,11.306738967441195,4
42F5,1988,11.677527208893627,4,11.23055492523079,4
42F6,1988,10.7607568947121,6,11.317005605002452,4
42F7,1988,10.776453445861213,4,11.237192653518607,4
43E8,1988,14.127671223814332,5,12.186448722599586,4
43E9,1988,11.94659993528378,2,13.385350191639517,4
43F0,1988,13.899659128445464,2,13.46424464957628,4
43F1,1988,12.948166300071678,2,12.98060080370873,4
43F2,1988,11.0558124029779,2,11.414673510651877,4
43F3,1988,11.027609548173906,3,11.133580189019643,4
43F4,1988,10.854771816542549,2,11.620297661018876,4
43F5,1988,11.556429094332346,2,11.539724685640225,4
43F6,1988,11.627939603483545,2,11.29259025256955,4
43F7,1988,10.854514907592574,2,11.217677288085767,4
44E6,1988,12.871988357821529,1,13.166766137648956,3
44E7,1988,12.531722243261108,2,13.298544534909844,4
44E8,1988,13.353613612132083,3,13.452936870172534,4
44E9,1988,13.598839691693938,1,13.853965549733562,4
44F0,1988,16.10542270967934,1,13.372539561330942,4
44F1,1988,13.123745134225118,2,13.22969893245951,4
44F2,1988,10.583835294604336,3,11.66772984153827,4
44F3,1988,12.14908587945868,1,11.433973343627011,4
44F4,1988,12.685389456649132,2,11.757494617300365,4
44F5,1988,11.998660113641181,2,11.78101275677077,4
45E6,1988,13.349629852693214,1,13.699097482245918,3
45E7,1988,13.618946316992549,1,13.510306047449689,4
45E8,1988,13.553514321920758,4,13.772626708305758,4
45E9,1988,14.010225941839044,3,13.399133418358048,4
45F0,1988,12.867914290959249,3,14.057471457572134,4
45F1,1988,13.281371425482682,3,12.291182108790633,4
45F2,1988,10.342275949491382,2,12.024605813223102,4
45F3,1988,11.439059075080673,2,11.667622729514926,4
45F4,1988,12.02746065955905,2,12.106300710184769,4
46E6,1988,NA,0,14.204558433003921,3
46E7,1988,14.606357771923676,2,14.128118317882258,3
46E8,1988,14.107720962259352,4,13.838613497096688,4
46E9,1988,13.576265368858248,4,13.591753985881093,4
46F0,1988,12.832865753287477,3,12.893573247872155,4
46F1,1988,12.830793060486785,3,12.796075603279105,4
46F2,1988,12.794157457724719,3,11.976909234633226,4
46F3,1988,12.151668429550591,3,11.908738976098538,4
47E6,1988,NA,0,13.407923682007246,3
47E7,1988,14.657687674394875,1,13.061466632436977,3
47E8,1988,13.618316525684065,3,13.985780264275945,4
47E9,1988,13.4162032861385,3,13.275111315611564,4
47F0,1988,12.299320271184335,3,12.82304241484644,4
47F1,1988,12.275907776621542,3,12.656557124873295,4
47F2,1988,12.582899499004142,2,12.159818376350664,4
47F3,1988,10.818839872584618,2,12.45700114789957,4
48E7,1988,10.959725599703187,2,12.772094021263625,3
48E8,1988,13.761509134311055,3,12.020417619297952,4
48E9,1988,13.606543096719609,3,13.38831156628224,4
48F0,1988,12.76719284333824,3,12.779944352266135,4
48F1,1988,12.91321566881792,3,12.496827196639945,4
48F2,1988,12.750368398471775,2,12.537006950175687,4
48F3,1988,12.343068264571773,2,11.884852310578516,4
49E8,1988,9.897085255084944,1,13.108725467269025,4
49E9,1988,13.60834100134117,1,12.034867918373287,4
49F0,1988,12.300698372342673,2,12.805544675264768,4
49F1,1988,12.193839768128221,2,12.606989047138292,4
49F2,1988,12.308844368308913,2,12.031416326523841,4
49F3,1988,11.66135660294876,2,11.31688349110241,4
50E8,1988,12.729906784077949,1,11.516320676196711,4
50E9,1988,12.335144949345926,1,12.706016204239445,4
50F0,1988,12.65280508825144,2,12.3891061163392,4
50F1,1988,12.905197779083666,2,12.109482496066946,4
50F2,1988,11.520100536546607,2,11.530024642200974,4
50F3,1988,9.095520794982344,1,11.825209283558314,4
51E8,1988,12.000040557068756,1,12.228361760323907,4
51E9,1988,11.83301194328722,2,12.270118913769291,4
51F0,1988,12.015383364584533,2,12.223036643056524,4
51F1,1988,12.071184591341511,2,12.345980464587154,4
51F2,1988,11.810535626428974,2,11.398000925488532,4
31F1,1989,NA,0,11.09504248446301,4
31F2,1989,11.752836583916865,1,11.019240998066202,2
32F1,1989,11.27906694002185,2,10.665184189239277,3
32F2,1989,10.759415056110551,1,11.22639655924774,3
32F3,1989,NA,0,11.37480286877948,4
33F1,1989,10.58885135780277,2,10.557811235263623,4
33F2,1989,10.647286153804508,2,11.225975517686782,4
33F3,1989,12.802469863477526,2,11.406814904036999,3
33F4,1989,11.290040401725333,3,12.13848421763343,3
34F1,1989,9.551726053871853,2,11.04360484158722,4
34F2,1989,10.753165793356281,3,10.827085789001545,4
34F3,1989,12.283118156581157,3,11.450755564642007,4
34F4,1989,11.329864632841605,5,11.358873740388729,4
35F0,1989,11.001210641427733,1,11.517039559050847,4
35F1,1989,11.831191573762094,1,10.957341813620591,4
35F2,1989,10.826212791748663,2,11.321557521068563,4
